Person id	Full name	Full name reversed	Blurb	male/female/group	Nationality	Birth date	Birth year	Death date	Death year	Birth city/state	Birth country	Death city/state	Death country	I am a useless column
appeacommi004831	Commissioners of Appeals in Excise	Appeals in Excise, Commissioners of	(founded 1661), English government department	Group	English	1661	1661				England		England	
appiamadel025064	Madeleine Appia	Appia, Madeleine	(b. 1722), Swiss bookbinder	Female	Swiss	1722	1722		0	Lucerne, canton of Lucerne	Switzerland		unknown	
applenatha024649	Nathaniel Appleton	Appleton, Nathaniel	(1731–1798), American merchant	Male	American	1731	1731	1798	1798		United States of America		unknown	
aquinpierr023745	Pierre Louis d'Aquin de Château-Lyon	Aquin de Château-Lyon, Pierre Louis d'	(1720–1796), French author, newspaper editor	Male	French	1720	1720	1796	1796		France		unknown	
arbutcharl003743	Charles Arbuthnot	Arbuthnot, Charles	(1767–1850), English politician, diplomat	Male	English	Saturday, 14 March 1767	1767	Sunday, 18 August 1850	1850		England	London, Greater London	England	
arbutgeorg004934	George Arbuthnot	Arbuthnot, George	(1703–1779), English court official	Male	English	1703	1703	Wednesday, 8 September 1779	1779		England		unknown	
arbutjohn0000097	John Arbuthnot	Arbuthnot, John	(1667–1735), Scottish physician, satirist, academy member	Male	Scottish	April 1667	1667	Sunday, 27 February 1735	1735	Inverbervie, Kincardineshire	Scotland	London, Greater London	England	
arbutrober000098	Robert Arbuthnot	Arbuthnot, Robert	(1669–1741), Scottish merchant, banker, Jacobite agent	Male	Scottish	1669	1669	1741	1741		Scotland		France	
archialber024098	Cardinal Alberico Archinto	Archinto, Cardinal Alberico	(1698–1758), Italian churchman	Male	Italian	Saturday, 8 November 1698	1698	Saturday, 30 September 1758	1758	Milan, Lombardy	Italy	Rome, Lazio	Italy	
arckejohan000100	Johan Arckenholtz	Arckenholtz, Johan	(1695–1777), Finnish historian, politician	Male	Finnish	Wednesday, 9 February 1695	1695	Saturday, 12 July 1777	1777	Helsinki, Uusimaa	Finland	Stockholm, Stockholm County	Sweden	
argamfeodo023814	Feodosiia Ivanovna Argamakova	Argamakova, Feodosiia Ivanovna	(b. 1744), sister of Denis Ivanovich Fonvizin	Female	Russian	1744	1744		0		Russia		unknown	
arganjacqu023744	Jacques Argand	Argand, Jacques	(1733–1782), Swiss goldsmith	Male	Swiss	1733	1733	1782	1782		Switzerland		unknown	
argotjacqu024360	Jacques Fabien Gautier d'Argoty	Argoty, Jacques Fabien Gautier d'	(1710–1781), French engraver	Male	French	1710	1710	1781	1781	Marseilles, Bouches-du-Rhône	France		unknown	
argueagust003818	Agustín Argüelles	Argüelles, Agustín	(1776–1844), Spanish politician, diplomat	Male	Spanish	Wednesday, 28 August 1776	1776	Tuesday, 26 March 1844	1844	Ribadesella, Asturias	Spain	Madrid, province of Madrid	Spain	
arksthansc023292	Hans Caspar Arkstée	Arkstée, Hans Caspar	(fl. 1736–1782), Dutch publisher	Male	Dutch						Netherlands		unknown	
armetnicol023975	Nicolas Armet	Armet, Nicolas	(fl. 1762), French notary	Male	French						France		unknown	
armfegusta024524	Greve Gustaf Mauritz Armfelt	Armfelt, Greve Gustaf Mauritz	(1757–1814), Finnish courtier, diplomat, general	Male	Finnish	Thursday, 31 March 1757	1757	Friday, 19 August 1814	1814	Tarvasjoki, Western Finland	Finland	Tsarskoe Selo, Pushkin	Russia	
armstjohn0024650	John Armstrong, Jr	Armstrong, John, Jr	(1758–1843), American politician	Male	American	1758	1758	1843	1843		United States of America		unknown	
arnal00000023767	Mme — Arnal	Arnal, Mme —	(fl. 1778), French correspondent of Madeleine Catherine Delessert	Female	French						France		unknown	
arnauantoi000107	Antoine Arnauld	Arnauld, Antoine	(1612–1694), French Jansenist, theologian, logician	Male	French	Sunday, 5 February 1612	1612	Sunday, 1 August 1694	1694	Paris, Ile-de-France	France	Brussels, Brussels capital region	Belgium	
arnauantoi024216	Antoine Vincent Arnault	Arnault, Antoine Vincent	(1766–1834), French playwright	Male	French	Wednesday, 1 January 1766	1766	Tuesday, 16 September 1834	1834	Paris, Ile-de-France	France	Goderville	France	
arnaufranc000106	François Arnaud	Arnaud, François	(1721–1784), French clergyman, journalist, academy member	Male	French	Sunday, 27 July 1721	1721	Thursday, 2 December 1784	1784	Comtat-Venaissin	France		unknown	
arnaugabri023743	Gabriel Arnauld	Arnauld, Gabriel	(fl. 1737–1744), French clergyman, diplomatic official	Male	French						France		unknown	
arnayjeanr000803	Jean Rodolphe d'Arnay	Arnay, Jean Rodolphe d'	(1710–1765), Swiss teacher, author	Male	Swiss	1710	1710	1765	1765		Switzerland		unknown	
arnimabrah023768	Abraham Georg von Arnim	Arnim, Abraham Georg von	(fl. 1755), German aristocrat	Male	German						Germany		unknown	
arnolsamue005106	Samuel James Arnold	Arnold, Samuel James	(1774–1852), English playwright	Male	English	1774	1774	1852	1852		England		unknown	
arnolwelco024651	Welcome Arnold	Arnold, Welcome	(1745–1798), American merchant, distiller, politician	Male	American	1745	1745	1798	1798		United States of America		unknown	
arnoujeanm000110	Jean Marie Arnoult	Arnoult, Jean Marie	(d. 1782), French lawyer, university professor	Male	French		0	1782	1782		France		unknown	
arouearman000112	Armand Arouet	Arouet, Armand	(1685–1745), French Jansenist, civil servant	Male	French	Thursday, 22 March 1685	1685	Thursday, 18 February 1745	1745		France		unknown	
arouefranc022966	François Arouet	Arouet, François	(1645–1722), French notary, civil servant	Male	French	1645	1645	Thursday, 1 January 1722	1722		France		unknown	
arqueoffic024851	officiers de l'Arquebuse	Arquebuse, officiers de l'	(used 1764), Swiss society	Group	Swiss						Switzerland		unknown	
arsanmadel000804	Madeleine d'Arsant de Puisieux	Arsant de Puisieux, Madeleine d'	(1720–1798), French author	Female	French	1720	1720	1798	1798	Paris, Ile-de-France	France	Paris, Ile-de-France	France	
arthuarchi000115	Archibald Arthur	Arthur, Archibald	(1744–1797), Scottish philosopher, academy member	Male	Scottish	Sunday, 6 September 1744	1744	Wednesday, 14 June 1797	1797	Abbot's Inch, Renfrewshire	Scotland	Glasgow, county of Glasgow	Scotland	
ashbujohn0000116	John Ashburnham, 1st earl of Ashburnham	Ashburnham, John, 1st earl of Ashburnham	(1687–1737), English politician, courtier	Male	English	Thursday, 13 March 1687	1687	Sunday, 10 March 1737	1737	London, Greater London	England	London, Greater London	England	
ashbygeorg024480	George Ashby	Ashby, George	(1724–1808), English college principal, antiquarian	Male	English	Tuesday, 5 December 1724	1724	Sunday, 12 June 1808	1808	London, Greater London	England	Barrow, Suffolk	England	
ashejames0004935	Sir James Ashe, 2nd baronet	Ashe, Sir James, 2nd baronet	(1674–1733), English gentleman	Male	English	Friday, 27 July 1674	1674	Sunday, 8 November 1733	1733		England		unknown	
ashestgeo0005457	St George Ashe, bishop of Derry	Ashe, St George, bishop of Derry	(1658–1718), Irish churchman	Male	Irish	Sunday, 3 March 1658	1658	Sunday, 27 February 1718	1718	Castlestrange House, near Athleague, county Roscommon	Ireland	Dublin, county Dublin	Ireland	
ashjohn000024267	John Ash	Ash, John	(1722–1798), English physician	Male	English	July 1722	1722	Monday, 18 June 1798	1798	Coventry, West Midlands	England	London, Greater London	England	
ashledorot004683	Dorothy Ashley, countess of Shaftesbury	Ashley, Dorothy, countess of Shaftesbury	(d. 1698), English aristocrat	Female	English		0	1698	1698		England		unknown	
ashtothoma004359	Thomas Ashton	Ashton, Thomas	(1715–1775), English clergyman, religious controversialist	Male	English	1715	1715	1775	1775		England		unknown	
ashtowilli025615	William Ashton	Ashton, William	(fl. 1660–1691), English correspondent of Robert Boyle	Male	English						England		unknown	
ashurhenry025338	Henry Ashurst	Ashurst, Henry	(c. 1616–1680), English draper, merchant	Male	English	c. 1616	1616	Saturday, 16 November 1680	1680	Lancashire	England	London, Greater London	England	
ashurhenry025467	Sir Henry Ashurst	Ashurst, Sir Henry	(1645–1711), English merchant, politician	Male	English	Friday, 8 September 1645	1645	Monday, 13 April 1711	1711	London, Greater London	England		unknown	
asselgille000118	Gilles Thomas Asselin	Asselin, Gilles Thomas	(1684–1767), French poet, college principal	Male	French	Thursday, 21 December 1684	1684	Sunday, 11 October 1767	1767	Vire, Calvados	France	Issy-les-Moulineaux, Hauts-de-Seine	France	
assembleen023827	Assemblée nationale	Assemblée nationale	(used 1791–1792), French legislative body	Group	French						France		unknown	
asteljames025352	James Astell	Astell, James	(fl. 1664–1701), English alchemist	Male	English						England		unknown	
asterthe00025500	the Asterism	Asterism, the	(fl. 1678), international secret society	Group	international						unknown		unknown	
astiehyaci023740	Hyacinthe Antoine d'Astier, seigneur de Cromessière	Astier, Hyacinthe Antoine d', seigneur de Cromessière	(1715–1786), French army officer	Male	French	Saturday, 13 July 1715	1715	Wednesday, 12 April 1786	1786	Malaucène, Comtat Venaissin	France	Avignon, Vaucluse	France	
astledanie004075	Daniel Astle	Astle, Daniel	(c. 1743–1826), English clergyman	Male	English	c. 1743	1743	1826	1826		England		unknown	
astonfranc004379	Francis Aston	Aston, Francis	(1645–1715), English academy member	Male	English	1645	1645	c. June 1715	1715	London, Greater London	England	London, Greater London	England	
astrujeanf000121	Jean François Antoine Astruc	Astruc, Jean François Antoine	(1695–1780), French judge	Male	French	1695	1695	Wednesday, 5 April 1780	1780	Labruguière, Tarn	France	Labruguière, Tarn	France	
athenianso005586	Athenian Society	Athenian Society	(founded 1691), English journalistic club	Group	English	1691	1691		0		England		unknown	
atkinfranc004684	Francis Atkins	Atkins, Francis	(fl. 1656–1657), correspondent of John Locke	Male	English?						unknown		unknown	
atkinjohn0024395	John Atkinson	Atkinson, John	(fl. 1735–1752), English publisher	Male	English						England		unknown	
atkins0000024743	Mrs — Atkins	Atkins, Mrs —	(fl. 1808–1829), English singer	Female	English						England		unknown	
atterfranc000123	Francis Atterbury, bishop of Rochester	Atterbury, Francis, bishop of Rochester	(1663–1732), English churchman, conspirator	Male	English	Tuesday, 6 March 1663	1663	Tuesday, 4 March 1732	1732	Milton Keynes, Buckinghamshire	England	Paris, Ile-de-France	France	
atwood0000003749	Mr — Atwood	Atwood, Mr —	(fl. 1796), English correspondent of Jeremy Bentham	Male	English						England		unknown	
auberjeanl000124	Jean Louis Aubert	Aubert, Jean Louis	(1731–1814), French journalist, poet, author	Male	French	Thursday, 15 February 1731	1731	Thursday, 10 November 1814	1814	Paris, Ile-de-France	France	Paris, Ile-de-France	France	
aubert0000024217	M. — Aubert	Aubert, M. —	(fl. 1701), French correspondent of John Locke	Male	French						France		unknown	
aubertdebe000125	M. B. Beauchamp	Beauchamp, M. B.	(fl. 1705–1725), French singer, actress	Male	French						France		unknown	
auboin0000023805	M. — Auboin	Auboin, M. —	(fl. 1759–1765), Swiss merchant	Male	Swiss						Switzerland		unknown	
aubonlouis000805	Louise Honorée Françoise d'Aubonne	Aubonne, Louise Honorée Françoise d'	(1726–1796), Swiss portrait pastellist, decorator	Female	Swiss	Thursday, 21 March 1726	1726	Friday, 26 February 1796	1796	Lausanne, canton of Vaud	Switzerland		unknown	
aubrejohn0000127	John Aubrey	Aubrey, John	(1626–1697), English antiquarian, scholar, academy member	Male	English	Tuesday, 12 May 1626	1626	before Friday, 7 June 1697	1697	Easton Pierse, Wiltshire	England		England	
aubrycharl000128	Charles Louis Aubry	Aubry, Charles Louis	(1746–1817), French surveyor, bookseller, author	Male	French	1746	1746	1817	1817	La Ferte-Milon, Aisne	France		unknown	
aubuslouis000806	Louis d'Aubusson, duc de La Feuillade	Aubusson, Louis d', duc de La Feuillade	(1673–1725), French general	Male	French	1673	1673	Sunday, 28 January 1725	1725		France	Marly-le-Roi, Yvelines	France	
audibdomin000130	Dominique Audibert	Audibert, Dominique	(b. 1714), French merchant	Male	French	1714	1714		0		France		unknown	
audlejohn0024510	John Audley	Audley, John	(fl. 1697–1736), English lawyer	Male	English						England		unknown	
audoyantoi023738	Antoine Audoyer	Audoyer, Antoine	(fl. 1748–1773), Swiss schoolmaster, hosier	Male	Swiss						Switzerland		unknown	
audrajosep000131	Joseph Audra	Audra, Joseph	(d. 1771), French schoolmaster, author	Male	French		0	1771	1771		France		unknown	
auge000000025753	— Augé	Augé, —	(fl. 1730), French letter-writer	Male	French						France		unknown	
augetantoi000132	Antoine Jean Baptiste Robert Auget, baron de Montyon	Auget, Antoine Jean Baptiste Robert, baron de Montyon	(1733–1820), French philanthropist	Male	French	Wednesday, 23 December 1733	1733	Friday, 29 December 1820	1820	Paris, Ile-de-France	France	Paris, Ile-de-France	France	
aunetlouis000136	Louis Benjamin Annet de Perry, marquis de Perry	Perry, Louis Benjamin Annet de, marquis de Perry	(1726–1774), French aristocrat, army officer, bibliophile	Male	French	Wednesday, 18 December 1726	1726	Sunday, 9 January 1774	1774		France		unknown	
austeann00017222	Lady Ann Austen	Austen, Lady Ann	(1738?–1802), English aristocrat	Female	English	c. 1738	1738	Thursday, 12 August 1802	1802	Fulham, Greater London	England	Paris, Ile-de-France	France	
austeralph025271	Ralph Austen	Austen, Ralph	(c. 1612–1676), English nurseryman, author, rnonconformist	Male	English	c. 1612	1612	October 1676	1676	Leek, Staffordshire	England	Oxford, Oxfordshire	England	
austesteph025004	Stephen Austen	Austen, Stephen	(d. 1750), English bookseller	Male	English		0	Tuesday, 29 December 1750	1750		England		unknown	
austijohn0003751	John Austin	Austin, John	(1790–1859), English legal writer, university professor	Male	English	1790	1790	1859	1859		England		unknown	
austisarah003752	Sarah Austin	Austin, Sarah	(1793–1867), English author, translator	Female	English	Monday, 1 April 1793	1793	Thursday, 8 August 1867	1867	Norwich, Norfolk	England	Weybridge, Surrey	England	
austrmaria002687	Maria Antonia Symphorosa, electress of Saxony	Maria Antonia Symphorosa, electress of Saxony	(1724–1780), German princess	Female	German	Tuesday, 18 July 1724	1724	Sunday, 23 April 1780	1780	Schloss Nymphenburg, Munich, Bavaria	Germany	Dresden, Saxony	Germany	
auteursetb024764	auteurs et beaux-esprits	auteurs et beaux-esprits	(used 1762), addressees of an open letter	Group	French						France		unknown	
auvry00000024643	Citoyenne — Auvry	Auvry, Citoyenne —	(fl. 1795), correspondent of Marie Thérèse Levasseur	Female	French?						unknown		unknown	
auziegeorg000137	Georges Auzière	Auzière, Georges	(1735–1799), Swiss clockmaker, political activist	Male	Swiss	Friday, 4 February 1735	1735	c.  1799	1799	Geneva, canton of Geneva	Switzerland		unknown	
averyjohn0024652	John Avery, Jr	Avery, John, Jr	(1739–1806), American merchant, distiller, politician	Male	American	1739	1739	1806	1806		United States of America		unknown	
averyjonat025567	Dr Jonathan Avery	Avery, Dr Jonathan	(1653–1694), American physician, alchemist	Male	American	Monday, 26 May 1653	1653	Thursday, 16 September 1694	1694	Dedham, Massachusetts	United States of America	Dedham, Massachusetts	United States of America	
averyrober025568	Robert Avery	Avery, Robert	(1649–1722), American army officer	Male	American	Tuesday, 7 December 1649	1649	Saturday, 3 October 1722	1722	Dedham, Massachusetts	United States of America	Dedham, Massachusetts	United States of America	
averywilli025469	Dr William Avery	Avery, Dr William	(1622–1687), American physician	Male	American	1622	1622	Tuesday, 18 March 1687	1687	Filongley, Warwickshire	England	Boston, Massachusetts	United States of America	
avissjean0023985	Jean Avisse	Avisse, Jean	(1723–after 1796), French craftsman	Male	French	1723	1723	after  1796	1796		France		unknown	
aynsteliza005314	Elizabeth Aynston	Aynston, Elizabeth	(c. 1699–after 1733), English glover's wife	Female	English	1699	1699	after Friday, 8 January 1734	1734		England	London, Greater London	England	
